1	0.0379942266
2	0.0061730588
3	0.0061730588
4	0.0061730588
5	0.0051506201
6	0.0051506201
7	0.0051506201
8	0.0038127027
9	0.0038127027
10	0.0038127027
11	0.003430719
12	0.003430719
13	0.003430719
14	0.0020106176
15	0.0020106176
16	0.0020106176
17	0.0020106176
18	0.0020106176
19	0.0020106176
20	0.0020106176
21	0.0020106176
22	0.0020106176
23	0.0020106176
24	0.0020106176
25	0.0020106176
26	0.0020106176
27	0.0019460461
28	0.0019460461
29	0.0015839562
30	0.0015839562
31	0.0015839562
32	0.0015839562
33	0.0015839562
34	0.0015839562
35	0.0015839562
36	0.0015839562
37	0.0015839562
38	0.0015839562
39	0.0015839562
40	0.0015839562
41	0.0015839562
42	0.0015839562
43	0.0015839562
44	0.0015839562
45	0.0015839562
46	0.0015839562
47	0.0015839562
48	0.0015839562
49	0.0015839562
50	0.0015839562
51	0.0015839562
52	0.0015839562
53	0.0015839562
54	0.0015839562
55	0.0015839562
56	0.0015839562
57	0.0015839562
58	0.0015839562
59	0.0015839562
60	0.0015839562
61	0.0015839562
62	0.0008620181
63	0.0008620181
64	0.0008620181
65	0.0008620181
66	0.0008620181
67	0.0008620181
68	0.0008620181
69	0.0008620181
70	0.0008620181
71	0.0008620181
72	0.0008620181
73	0.0008620181
74	0.0008620181
75	0.0008620181
76	0.0008620181
77	0.0008620181
78	0.0008620181
79	0.0008620181
80	0.0008620181
81	0.0008620181
82	0.0008620181
83	0.0008620181
84	0.0008620181
85	0.0008620181
86	0.0008620181
87	0.0008620181
88	0.0008620181
89	0.0008620181
90	0.0008620181
91	0.0008620181
92	0.0008620181
93	0.0008620181
94	0.0008620181
95	0.0008620181
96	0.0008620181
97	0.0008620181
98	0.0008620181
99	0.0008620181
100	0.0008620181
101	0.0008620181
102	0.0008620181
103	0.0008620181
104	0.0008620181
105	0.0008620181
106	0.0008620181
107	0.0008620181
108	0.0008620181
109	0.0008620181
110	0.0008620181
111	0.0008620181
112	0.0008620181
113	0.0008620181
114	0.0008620181
115	0.0008620181
116	0.0008620181
117	0.0008620181
118	0.0008620181
119	0.0008620181
120	0.0008620181
121	0.0008620181
122	0.0008620181
123	0.0008620181
124	0.0008620181
125	0.0008620181
126	0.0008620181
127	0.0008620181
128	0.0008620181
129	0.0008620181
130	0.0008620181
131	0.0008620181
132	0.0008620181
133	0.0008620181
134	0.0008620181
135	0.0008620181
136	0.0008620181
137	0.0008620181
138	0.0008620181
139	0.0008620181
140	0.0008620181
141	0.0008620181
142	0.0008620181
143	0.0008620181
144	0.0008620181
145	0.0008620181
146	0.0008620181
147	0.0008620181
148	0.0008620181
149	0.0008620181
150	0.0008620181
151	0.0008620181
152	0.0008620181
153	0.0008620181
154	0.0008620181
155	0.0008620181
156	0.0008620181
157	0.0008620181
158	0.0008620181
159	0.0008620181
160	0.0008620181
161	0.0008620181
162	0.0008620181
163	0.0008620181
164	0.0008620181
165	0.0008620181
166	0.0008620181
167	0.0008620181
168	0.0008620181
169	0.0008620181
170	0.0008620181
171	0.0008620181
172	0.0008620181
173	0.0008620181
174	0.0008620181
175	0.0008620181
176	0.0008620181
177	0.0008620181
178	0.0008620181
179	0.0008620181
180	0.0008620181
181	0.0008620181
182	0.0008620181
183	0.0008620181
184	0.0008620181
185	0.0008620181
186	0.0008620181
187	0.0008620181
188	0.0008620181
189	0.0008620181
190	0.0008620181
191	0.0008620181
192	0.0008620181
193	0.0008620181
194	0.0008620181
195	0.0008620181
196	0.0008620181
197	0.0008620181
198	0.0008620181
199	0.0008620181
